SIZE_HA,IGN_DATE,LATITUDE,LONGITUDE,minimum temperature,maximum temperature,average temperature,dew point,relative humidity,heat index,wind speed,wind gust,wind direction,wind chill,precipitation,visibility,cloud cover,sea level pressure,,
50,20060724.01,50.6929,-117.4899,61.2,91.3,76,59,58.99,90.7,8.1,35.6,,,0.04,12.8,5.6,1008.5,,
6.8,20050903.17,50.5285,-121.2612,53.5,69,61,42,50.41,,28.1,43.8,198.96,,0,8.7,14.3,1014,,
35284.398,20100727.18,59.8588,-129.1723,49.9,80.6,66.9,45.2,49.06,79.3,6.9,,74.13,,0,26.1,40.3,1012.1,,
9.2,20170705.15,50.7129,-120.6226,60.9,95.9,78,32.2,22.68,90.9,14,19.7,188.46,,0,115,3.2,1014.8,,
32,20020525.16,55.6217,-120.5747,45.4,66.5,57.5,26.1,31.15,,13.2,,259.5,40.2,0,16.6,32.8,1010,,
4.75,20100417.13,56.2626,-121.1649,39.2,66.4,55.3,29.4,38.86,,9.6,,186.65,35.5,0,16.3,65.3,1011.5,,
2,20000806.14,51.4522,-118.9125,52.5,76,64.4,55.4,74.23,,15.6,,230.9,,0.02,9.8,26.8,1011.4,,
15,20140506.12,55.505,-127.777,,,,,,,,,,,0,,,,,
15,20001012.08,50.6833,-123.4833,30.3,59.2,43.4,38.6,84.83,,4.4,,184.33,,0,14.9,12.8,1017.5,,
15,20150629.22,57.7415,-122.7362,,,,,,,,,,,0,,,,,
34.5,20040608.2,52.9267,-125.4683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,
29,20000626.12,59.2267,-120.9017,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,
6.12,20040624.12,52.5217,-120.6067,,,,,,,,,,,0,,,,,
15,20020723.16,49.9451,-117.4357,57.3,82.1,69.7,55.6,63.34,81.3,11.5,,182.04,,0.04,14.9,6,1014,,
38.5,20120808.19,59.0669,-121.5275,53.6,82.4,66.8,54,66.08,82.1,4.7,,80,,0.04,18,62.8,1009.2,,
150,20170203.2,52.1583,-128.0361,26.7,33.7,31.6,9.5,39.49,,57.5,74.8,67.5,10.8,0,8.9,31.9,1000.8,,
2,20011003.13,52.4925,-119.403,25.4,59.6,41.1,30.8,71.56,,11.4,,40,32.2,0,12.4,26.9,1029.4,,
40.3,20140710.16,51.8338,-117.809,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,
8,20040709.13,58.994,-121.9733,51.5,77.1,64.4,53.9,70.51,,12.8,,270,,0,11.8,56.1,1010.5,,
5,20130305.13,49.4658,-115.4488,13.2,31.1,26.1,15.1,63.86,,6.4,21.9,159,9.9,0,24.9,65.2,1019.3,,
90,20180729.19,57.4082,-126.0986,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,
5.2,20090901.19,51.5109,-122.2305,53.4,77.7,63.2,52.1,69.61,,11.4,,141.75,,0.08,12.1,60,1014.5,,
4.06,20181120.14,56.4121,-124.3715,,,,,,,,,,,0,,,,,
32.5,20090730.13,56.0084,-125.4361,,,,,,,,,,,0,,,,,
3,20020430.12,52.2518,-122.7992,32.1,63.8,51,24.9,39.79,,17.2,,314.44,26.5,0,14.9,13,1018.3,,
6.2,20170423.21,55.2496,-127.6674,35.6,51.7,43,28.3,58.56,,10.4,,216.5,38,0,83.9,35.1,1008.5,,
3,20040619.17,49.8784,-124.5272,61.3,86.1,74,46.7,40.75,83,8.9,,212.46,,0,19.7,11.4,1018.4,,
751.9,20120812.18,57.2258,-120.7887,,,,,,,,,,,0,,,,,
5,20030430.08,53.8774,-123.296,37.7,66.5,52.7,27.1,41.24,,8.1,,210,36.5,0,29.7,28.6,1015.2,,
11.2,20150516.15,52.3315,-124.3201,37.3,61.6,49.8,40.6,73.57,,13.9,25.3,204.71,41,0.09,632.3,0,1018,,
11.1,20120905.17,51.9784,-123.1457,34.2,64,51.2,38.1,64.6,,11.8,24.2,228.13,46.5,0,14.9,22.7,1022.1,,
10,20030815.16,53.0517,-125.8667,,,,,,,,,,,0,,,,,
2,20120406.16,50.8346,-121.3744,29.4,54.5,42.7,26,55.55,,9.3,20,179.35,26.4,0.01,8.7,5.2,1024.4,,
2.6,20180808.16,59.105,-122.5963,55.5,84.2,69.6,48.5,51.68,81.6,11.4,,235.09,,0,23.5,48.8,1006.4,,
2.5,20100802.14,54.9343,-126.5911,48.4,78.8,64.5,51.5,66.54,,9.8,21.9,256.92,,0,19.3,43.6,1019.4,,
25,20091009.09,52.635,-123.1354,14.1,39.3,25.7,10.3,55.84,,9.2,19.7,309.29,13.7,0,8.7,0,1034.3,,
2.5,20130729.1,48.4387,-124.0313,52.7,64.5,59,51.1,75.54,,12,21.9,254,,0,6.5,16,1015.6,,
840,20060516.12,52.9718,-125.1667,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,
2,20170807.16,49.1828,-115.1705,49.8,83.3,66.6,46.5,54.35,80.9,7.6,23,184.38,,0.18,631.2,0,1017.2,,
12.3,20180427.2,55.0675,-128.2314,39.3,71.5,55.1,35.5,51.55,,6.7,18.3,233.83,35.6,0,57.9,39.5,1009.9,,
20,20190531.19,57.7906,-125.53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,
2.8,20060416.14,55.6137,-120.5751,28.3,49.6,39.5,17.8,46.59,,18.2,,,22.3,0,16.3,52.2,1004.6,,
3.9,20121014.14,50.6579,-120.3262,44.9,69.4,60.8,44.7,57.18,,26.8,37.5,161.33,42.6,0.17,,0,1008.6,,
2.45,20190422.16,54.4065,-126.1642,28.4,56.3,43.1,30,63.6,,17.3,30.9,236,33.2,0.02,215.5,1.5,1011.4,,
517,20050529.12,53.9935,-123.5818,58.2,77.1,67.3,41.8,40.9,,15,24.2,179.13,,0.02,8.7,0,1015.8,,
40000,20100727.22,53.8506,-125.3688,55,82.3,67.8,48.3,53.82,80.3,8,,258.35,,0,,0,1012.3,,
15,20120818.2,49.6225,-120.1728,58.3,94.7,76.8,41.8,31.77,90.3,4.7,20.8,198.83,,0,8.3,1.2,1011.8,,
111,20180811.13,50.3044,-117.7919,59.3,76.7,68.3,53.8,61.46,,13.9,29.9,232.04,,0.13,212.9,0.3,1010.9,,
6.4,20180810.18,49.8341,-115.9123,61.1,103.4,82.9,39.6,24.51,97.8,13.5,27.7,173.21,,0,82.7,22.2,1008.8,,
7,20180810.2,50.2042,-127.0956,55.9,70.2,60.5,56.1,86.17,,16.7,31.1,138.88,,0.07,74.7,35.8,1013.5,,
3.5,20120929.07,48.6322,-124.4483,43.9,59.1,51.6,46.5,83.18,,7.5,16.1,141.04,42.5,0,7.5,19.4,1024.8,,
2.2,20020822.12,49.1301,-115.6414,53.5,80.5,67.7,50,55.55,79.7,8.9,,182.88,,0,24.9,20.9,1017.3,,
330,20030724.13,51.6535,-118.2807,59.1,87.9,75.4,43.8,34.62,84.5,19.5,,253.18,,0.02,8.7,0,1009.9,,
6,20150520.22,53.9019,-122.9583,43,71.8,57.7,41.8,60.3,,15.1,23,167.92,47.3,0,75.4,16.6,1016.6,,
3.5,20080413.12,51.9733,-122.5467,28.5,50.6,41.9,19.3,42.38,,15,,316.32,22,0,14.9,69.6,1011.8,,
129,20121006.23,52.1108,-123.2514,24.2,66.3,42.7,30.3,66.75,,4.5,,141.25,22.8,0,,0,1027.4,,
4066,20040620.15,57.75,-128.0833,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,
700,20030806.15,51.9877,-118.7401,50.6,75.3,63.5,55.1,76.73,,8.1,,165.45,,0.24,13.2,66,1014.2,,
17.5,20060410.13,56.2393,-121.4018,28.5,54.2,42,20.6,46.69,,15.2,,,22.1,0,18.1,44.4,1006.3,,
4,20070816.11,49.255,-118.905,59.6,92.2,75.8,49.2,42,88.7,13.1,27.8,,,0,14.9,7,1007.8,,
140,20020420.14,49.65,-115.7,31.9,60.8,48.9,23.6,40.28,,5.8,,180.83,42.2,0.02,24.8,50.9,1013,,
10,20040805.13,53.0609,-120.9499,,,,,,,,,,,0,,,,,
11,20140715.16,50.0403,-121.996,69.5,100.2,84.5,54.5,39.05,98.7,24.5,39.2,180.63,,0,59.5,0,1012.7,,
3.3,20130505.13,55.1321,-127.7751,37.4,77,57.6,33.8,48.71,,10.3,,215.95,39.1,0,17.2,35.7,1015.6,,
73.8,20130727.03,52.4912,-119.414,41.1,72,58.1,42.7,61.97,,13.9,,248.83,,0,111.6,16,1017.4,,
2,20030705.09,49.0707,-121.7133,54.8,71.2,62.2,56.7,83.42,,6.3,,215.87,,0.02,8.7,10.7,1018.8,,
234.2,20030811.2,50.9781,-118.8398,54.5,77.3,64.5,54.2,71.44,,10.3,,204.39,,0.03,8.7,8.1,1016.7,,
2,20160623.17,55.0096,-121.7035,53.6,71.6,63.8,49.3,61.08,,9.2,,111.67,,0,34.8,47.7,1011.6,,
5,20010908.1,50.4167,-116.7167,42.9,68.1,54.3,45.6,74.67,,4.5,,169.5,42.4,0,,0,1016.3,,
180,20060423.12,56.0744,-120.1746,36.2,62.8,48.5,23.1,39.33,,9.8,,,31.6,0,14.9,19.7,1024,,
70,20000429.13,55.9807,-122.0697,39.3,55.5,51.7,21.5,32.49,,18.3,,238.57,40.2,0,31.6,50,1015.5,,
43.5,20180803.2,50.6838,-118.3844,54.5,67,60.8,55.5,83.48,,5.9,,212.5,,0.26,114.9,16.1,1015.3,,
19,20040403.12,50.1928,-121.5784,37.5,73.5,60,31.1,35.43,,26.4,,193.04,33.8,0.22,8.4,21.3,1011,,
64.4,20130728.16,49.6029,-122.6466,55.4,75.1,65.3,52.7,65.61,,7.8,18.3,147.21,,0,630.1,0,1014.5,,
410,20170808.18,49.0267,-117.3498,59.3,89.1,72.9,47.8,43.49,85.8,4.4,,257.88,,0,630.5,0,1014.7,,
3,20060704.13,50.6542,-120.1488,61.8,81.5,73.2,55.2,55.1,81.6,9.7,27.1,,,0.13,38.9,65.3,1015.3,,
2.8,20180731.22,50.3981,-118.0391,61.4,86.4,72.6,54.2,54.77,84.5,4.3,,201.08,,0.02,181.8,6.9,1012,,
3,20010504.16,56.075,-120.5583,35.8,55.5,46,28.7,58.34,,14.6,,192.17,29.9,0.19,13.5,93.1,1004.7,,
12.7,20090416.14,52.2672,-122.1067,35.7,55.7,47.8,20.5,34.78,,15,23,152.17,29.3,0,14.9,95.7,1019.6,,
8.8,20100826.16,49.0392,-117.6061,49.8,92.8,69.4,37,34.33,88.5,15.9,34.4,193.08,,0,14.9,3.3,1005.4,,
3.2,20090505.15,51.477,-123.8398,24.9,52.9,43.1,26.4,53.9,,13.7,29.4,170.79,32.6,0,,0,1001.2,,
2,20120922.1,49.9613,-119.8178,48.9,78.2,63,47.2,58.13,,7.6,,237.25,47.6,0,8.9,3.8,1015.4,,
12,20010427.15,54.0667,-122.367,39.3,60.9,49.9,37.1,64.41,,17.2,,227,36.1,0.07,27.6,90,1005,,
2.5,20090901.23,49.524,-116.7257,59,83.7,71.7,61.1,71.64,84.4,10.7,19.7,272.67,,0.03,24,10.8,1015.3,,
21,20150805.14,52.0703,-119.5145,53.4,69.8,59.6,48.3,68.07,,14.4,23,214.21,,0.02,109.3,17,1013.9,,
3.3,20090805.18,49.8824,-126.1705,53.4,66.9,59.8,54.2,82.05,,13.2,35.8,202.67,,0,14,15,1014.7,,
2,20060716.1,50.0203,-119.3788,49,84.1,66.4,43,46.41,81.5,8.7,25.3,,,0.02,8.7,0,1019.1,,
500,20060904.18,52.5892,-120.6885,,,,,,,,,,,0,,,,,
227.6,20030629.15,53.9677,-124.4837,50.6,63.2,58.4,39.5,50.91,,13.9,,96.52,,0.02,8.7,11.3,1019.5,,
3,20020421.16,52.4212,-125.2418,,,,,,,,,,,0,,,,,
20,20180807.15,54.2308,-123.9595,56,80.9,66.3,51,59.95,,10.3,,242.27,,0.01,169.5,11.3,1011.4,,
51,20090421.16,49.7463,-115.6458,41.4,74.7,59.1,29.9,36.07,,13.5,24.2,186.13,,0,24.6,45.5,1011.6,,
28.2,20190511.17,58.3403,-120.1338,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,
2,20120705.15,49.7415,-114.8036,39.2,75.2,57.9,42.2,62.11,,9.3,19.8,172.33,36.1,0,,0,1016.8,,
28,20170707.14,52.4075,-121.787,57.2,86.3,73.3,37.7,30.94,82.9,17.2,35.8,255.87,,0,6.6,48.4,1017.2,,
5,20160827.15,49.438,-120.3081,58,78.6,65.8,42.3,44.45,,17.1,26.5,237.13,,0,626.6,0,1008.9,,
15,20060904.18,52.6305,-120.8245,,,,,,,,,,,0,,,,,
3.2,20130811.15,52.6243,-120.2606,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,
475,20160418.16,55.669,-120.7123,38.7,82,61.8,29,31.67,79.7,25.1,45,219.21,32.6,0,14.3,27.1,1012.5,,
35,20130812.17,49.9948,-117.4492,54.8,80.3,67,57.1,72.72,80.9,7.6,,162.38,,0.08,134.3,6.9,1015.6,,
44816.801,20180731.16,52.7135,-126.2235,57,86,72.9,57.6,61.97,85.7,17.4,24.6,239.57,,0,198.9,11.5,1012.4,,
7.9,20180620.16,55.6731,-126.3251,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,
5949,20180804.08,49.1431,-121.186,59,80,68.7,55.1,64.07,80.1,10.8,28.6,118.63,,0.44,215.8,1.2,1015.3,,
2.5,20000803.1,53.192,-120.703,,,,,,,,,,,0,,,,,
4.1,20050513.12,51.3974,-120.1869,,,,,,,,,,,0,,,,,
10,20130810.18,53.8096,-123.4368,59.9,88.1,72.9,54,56.08,85.1,12.1,40.3,180.42,,0.23,43,12.2,1012.9,,
7,20020824.19,49.253,-121.9866,57.3,80.4,68.8,60.1,76.12,81.6,8.5,,169.42,,0,8.7,0.4,1016.3,,
45.3,20180717.19,52.813,-119.352,50,93,70.3,53.7,60.97,93.5,6.9,,223.13,,0,110.5,13.6,1012.9,,
12,20020428.12,55.485,-127.7167,,,,,,,,,,,0,,,,,
6.5,20040724.19,52.7593,-120.7497,,,,,,,,,,,0,,,,,
3,20020615.14,53.3199,-123.5304,49.4,86.1,64,51.2,68.07,83.3,4.7,,171.25,,0.02,11.1,47,1012,,
7,20180713.15,50.1857,-115.711,60.2,89,75.7,45.5,36.77,85.6,17.7,33.3,192.58,,0,89.6,15,1011.2,,
53.3,20120514.14,50.2745,-116.1433,46.4,80.6,63.5,33.3,35.04,78.8,11.4,,151.25,43.5,0,24.9,22.7,1018.5,,
2499,20120729.19,58.1366,-123.9524,,,,,,,,,,,0,,,,,
3.8,20010722.17,49.6263,-115.651,51.8,73.1,61.8,51.1,70.06,,11.3,,172.75,,0.07,24.7,57.8,1016.6,,
6.8,20100411.16,51.9349,-123.1348,22.3,46.7,34.3,11.8,43.65,,8.4,20.8,201.08,17.2,0,14.9,35.8,1016.7,,
2,20140412.14,51.9237,-123.1373,20.3,45.4,32.4,17.1,56.97,,13.2,23,259.13,17.5,0,95.2,15.4,1027.9,,
18.95,20030731.18,55.0477,-125.437,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,
8,20050723.21,54.8073,-121.2093,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,
4.21,20100507.12,53.7263,-123.1388,24.6,50,38.7,21.6,54.61,,16.1,23,182.41,21.2,0,8.8,26.6,1025.6,,
5,20020420.12,51.9351,-123.1401,36,60.1,48,26.3,45.04,,11.4,,268.46,34.6,0,11.4,29.9,1014.8,,
19,20150525.15,58.2348,-120.475,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,
90,20030512.16,56.387,-122.1837,,,,,,,,,,,0,,,,,
4831,20170707.16,52.6117,-121.1722,57.2,86.3,73.3,37.7,30.94,82.9,17.2,35.8,255.87,,0,6.6,48.5,1017.2,,
3.6,20100726.17,49.0844,-121.6828,56.3,83.7,70.6,56.9,65.31,83.6,9,20.5,153.96,,0.02,9.1,0,1009.1,,
43,20120807.13,50.3123,-120.4305,65.8,91.4,78.8,56.1,48.64,88.9,19.2,25.2,180.96,,0.01,38.8,38.4,1015.3,,
4.3,20000731.11,54.2733,-122.8883,50.1,84.3,64.5,54.2,72.98,84,15,,211.5,,0.25,31.7,80,1015.2,,
50,20180620.22,55.2772,-125.679,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,
8.9,20030630.15,49.1744,-119.6002,61.1,81.4,72.3,43.2,36.42,79.7,13.9,,221.54,,0.01,,0,1010.3,,
16.4,20120706.13,58.9501,-120.3992,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,
702,20030806.15,51.948,-118.7374,50.6,75.3,63.5,55.1,76.73,,8.1,,165.45,,0.24,13.2,66,1014.2,,
8.856,20090730.1,52.4067,-127.3117,62.8,85.3,73.4,60.3,65.45,85.1,13.9,25.3,212.38,,0.02,10.8,6.3,1010.7,,
23.7,20060429.12,56.2527,-121.2717,32.1,53.3,44.3,13,29.36,,11.8,31.1,,25.4,0,17,59.1,1018.1,,
12.9,20190707.12,59.4628,-127.6765,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,
15,20130422.14,50.7884,-120.9631,35.6,62.7,49,22,38.37,,10.1,29.4,211.25,28.7,0.04,8.4,0.7,1030.5,,
11.3,20130729.15,50.9502,-117.2327,46.7,78.9,63.2,45.7,56.05,,15,21.9,221.55,49.1,0,57.3,18.2,1015.7,,
28.9,20140703.14,53.1717,-120.918,,,,,,,,,,,0,,,,,
5,20110601.15,55.7164,-121.3894,45,73.2,60.3,34.2,41.08,,8.6,,129.96,41.3,0,23.4,42,1005.2,,
31.2,20050522.1,52.1102,-119.1192,39.3,58.2,47,42.1,85.23,,13.8,26.4,159.17,46.6,0.1,14.9,24.4,1015.8,,
3.25,20060520.18,56.4937,-120.0837,42.8,56,51.6,46.8,83.94,,13,21.4,,40.1,0.13,13.5,24.7,1003.6,,
3.2,20100420.16,52.4574,-125.314,,,,,,,,,,,0,,,,,
35,20060904.19,52.853,-120.6891,,,,,,,,,,,0,,,,,
497,20030810.19,51.6818,-117.1351,49.4,80.6,62.5,45.6,57.16,79.5,14.8,,228.74,48,0.04,29.8,17.4,1015.4,,
27.4,20170616.14,51.7556,-121.8343,37.1,61.8,52.1,30.5,44.61,,11.7,28.9,272.71,38.7,0.01,13.1,39.4,1014,,
23.8,20090731.16,56.1531,-125.0958,,,,,,,,,,,0,,,,,
2.85,20160825.11,48.6061,-123.5343,67.9,83.5,75.5,43,31.77,81.1,6.2,,165.04,,0,631.6,0,1016.2,,
4.5,20120725.15,50.1796,-123.3398,52.6,77.1,63.4,53.6,72.61,,8.1,,119.92,,0.04,,0,1013.9,,
47,20050529.17,58.3217,-122.6261,,,,,,,,,,,0,,,,,
34.5,20100801.18,51.2921,-119.1659,59.8,84.6,70.9,56,64.44,82.6,10.8,24.8,200.08,,0.16,6.2,28.6,1012.5,,
3.1,20110925.18,55.7614,-120.4621,37.8,58.7,48.9,38.2,67.12,,18.8,31.1,206.38,35,0,9,39.1,1000.6,,
6.5,20170708.2,55.175,-124.9345,,,,,,,,,,,0,,,,,
75,20030627.09,51.59,-123.4833,51.9,75.8,63.3,39.2,45.95,,5.8,,236.67,,0,,0,,,
2.5,20050809.18,49.5018,-118.4167,57.3,89.7,77.7,47.5,38.7,86.2,11.4,35.8,332,,0,14.7,33.1,1012.4,,
2985,20150630.19,49.9155,-121.8894,66.6,91.9,79,55.4,47.07,89.7,17.4,35.6,215.13,,0,144.6,1.8,1015.9,,
4,20010504.15,50.6569,-121.2808,40.5,54.8,47.5,33.8,59.4,,18.4,,176.25,32.8,0.09,15.9,61.2,1010.1,,
7450,20120820.19,53.1985,-125.59,55.5,69.9,62.3,54.5,76.36,,16.1,19.7,283.04,,0.02,,0,1013.4,,
3.9,20060829.17,51.6567,-116.765,42.9,70.9,52.9,44.5,77.14,,13.6,43.8,,39.5,0.63,19.3,18.4,1003.4,,
25,20130403.12,52.1335,-123.9702,25.5,54.8,38.9,23.3,59.66,,5.7,,165.58,41.6,0,,0,1018.4,,
3.5,20160830.22,49.7311,-117.3276,51.6,79.5,67.2,52,61.17,,8.8,23.5,172.38,,0.02,629.5,0,1013,,
51.7,20150509.12,58.8586,-125.2153,,,,,,,,,,,0,,,,,
24,20180731.15,51.29,-121.2842,53.3,90.2,71.7,44.7,42.63,86.3,9.3,17.2,167.38,,0,40,32.3,1013,,
792,20130810.15,52.786,-120.1869,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,
79.2,20051122.07,55.5488,-120.1987,45.6,60.2,54.3,23.2,29.93,,23.5,42,248.54,40.3,0,14.9,46.8,1011.3,,
19.5,20180731.16,51.6785,-121.1071,48.1,87.7,67.7,44.7,49.58,84.2,11.4,,152.5,47.2,0,8.7,36,1014.1,,
199,20180730.2,51.7811,-122.4339,56.7,91.1,76.1,42.6,33.79,86.9,9.7,19.7,219.41,,0,12.1,35.2,1016.6,,
71,20150814.24,49.6132,-118.2494,58.4,88.4,74,49,47.15,85.8,9.1,26.4,193.79,,0.14,627.1,0,1009.3,,
3.5,20080413.16,51.9512,-122.4673,28.5,50.6,41.9,19.3,42.38,,15,,316.32,22,0,14.9,69.6,1011.8,,
438,20130425.13,52.0067,-122.4767,42.8,62.6,53.3,34.4,49.72,,12.8,27.7,176.46,38,0.01,14.9,91.8,1013.8,,
207,20150623.17,59.3553,-121.0831,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,
6.5,20020615.18,54.2867,-125.05,46.5,68.1,54.9,33.9,49.08,,12.8,,85.8,42.5,0,8.7,7.6,1015.3,,
40,20130425.09,55.5355,-120.0678,46.8,57.4,52.2,31.4,45.28,,25.6,39.1,238.79,39,0,8.7,40.5,1002.8,,
1050,20030726.16,52.2007,-119.1425,42.9,87.9,69.5,45,49.76,84.5,4.7,,137.78,,0,14.9,31.3,1018.1,,
2.2,20000620.13,55.7117,-121.2758,47.9,64.6,58.2,38.5,48.69,,20.1,,239.54,43,0.02,23.6,82.1,1010.6,,
4.4,20120525.2,50.6689,-119.8793,43,72.9,59.3,34.2,42.46,,9.5,23,171.46,40.8,0,39.8,8.3,1013.9,,
3.1,20020613.2,49.55,-116.5833,53.2,80.7,65.2,46.3,52.47,79.9,5.7,,269.67,,0,24.9,6.6,1020.1,,
30,20180808.1,50.6848,-122.2008,62.7,100.8,80.8,49.2,38.13,96.7,10,32.2,194.21,,0,178.3,0,1011.1,,
3300,20030822.14,49.2807,-119.5193,56.4,80.3,70.7,49.1,47.86,79.5,14,,173.54,,0.04,,0,1008.7,,
5,20041015.15,56.2333,-120.7333,23.1,39.3,30.8,26.6,84.37,,23,,282.92,10.7,0.04,11.1,95,1013.3,,
3,20060705.16,51.5833,-122.4833,57.3,82.5,70.7,48.4,49.11,81.1,11.4,,,,0,14.9,66.1,1012.5,,
250,20190330.15,50.7713,-119.7506,32.3,57.5,44.8,30.9,60.41,,4.7,,230.17,44.5,0.39,195.2,8.3,1027.1,,
8,20050313.17,50.7008,-119.3081,24.9,59.1,39.5,23.6,59,,6.7,,189.17,21.8,0,,0,1029,,
466,20060703.19,53.8522,-120.1617,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,
535,20040814.19,49.7497,-121.468,66.9,93.9,81,57.9,47.22,93.2,11.4,,159.42,,0.14,8.7,13.5,1011.5,,
30,20190710.13,52.607,-127.0733,58.7,67.4,62.9,59.5,88.78,,11.6,19.5,237.75,,0.4,218.2,3.2,1014.3,,
2,20111013.14,53.8852,-123.996,24.9,42.9,34,30.1,87.19,,6.9,,115.71,20.7,0,8.1,66.5,1014.6,,
168,20180811.17,50.8708,-118.044,57.2,71.9,66.1,57.2,73.39,,19.4,28.1,196.92,,0.13,71.6,43.6,1011.5,,
2.92,20050808.01,50.8275,-120.6931,44.7,75.3,62.4,41.8,48.98,,10.3,,265.38,,0,8.7,18,1018.2,,
177.2,20100714.16,52.0903,-123.3942,36.2,80.7,62.7,36.3,43.25,79.1,16.1,27.7,261.82,,0,,0,1018,,
24851.801,20120808.18,58.9941,-120.6256,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,
4,20180511.2,56.7984,-122.1222,,,,,,,,,,,0,,,,,
2,20180807.14,49.8929,-115.1578,43.6,84.7,64.1,41,50.21,81.7,9.5,21.5,272.5,45,0,631.2,0,1016.2,,
80,20180810.21,50.1917,-127.0153,55.8,68.1,60.2,55.8,86.24,,17.7,33.3,180.88,,0.07,72.5,34,1013.2,,
5.3,20120513.12,51.1559,-121.9608,41.9,77.2,60.4,23.5,26.7,,6.9,,152.46,,0,8.7,0.8,1021.4,,
233,20180722.16,52.501,-120.72,,,,,,,,,,,0,,,,,
25,20120530.15,58.9627,-121.362,44.6,66.3,56.4,41.4,60.17,,9.2,,107.92,42.4,0.02,20.2,75.8,1006.8,,
5.7,20110509.2,49.3701,-119.6866,41.9,67.8,55.5,36,49.81,,7.6,27.5,188.21,38.7,0,,0,1014.9,,
2,20000409.16,52.07,-122.1783,23.1,50.3,38.8,18.7,46.66,,17.2,,253.33,28.9,0,14.9,38.7,1022.3,,
15,20060411.15,56.2159,-121.4487,33.3,54.1,44.2,24.6,48.9,,13.9,,,30,0,18.3,63.6,1008.6,,
27,20110901.14,50.4956,-119.6019,48.7,66.7,60.2,42.3,52.34,,8.5,25.6,192.38,47.9,0.01,8.9,9,1016.2,,
15,20010918.15,50.0778,-119.3674,50.7,75.2,62.6,44.3,54.03,,18.1,,172.71,,0.03,13.3,50.4,1012.7,,
20,20170830.15,49.4276,-116.3802,62,82.8,72,46.8,41.16,81.6,7.5,,170.67,,0,192.5,0.4,1009.6,,
11.2,20000810.12,49.597,-116.6003,64.1,91.5,75.9,50.2,42.99,88.6,10.9,,195.88,,0.03,24.9,12.9,1007.9,,
126,20180731.2,53.1969,-121.7569,52,89.4,69.5,53.9,63.85,86.5,18.5,30.7,183.13,,0,61.4,16.2,1013.9,,
9401,20060627.2,55.2441,-120.7823,53.7,81,67.2,44.1,50.99,79.3,16.9,,,,0,34.8,8.5,1010.3,,
49.2,20090730.02,58.4295,-126.5285,,,,,,,,,,,0,,,,,
3,20140410.21,49.0216,-119.7124,39,64.4,52.7,29.6,44.56,,6,,157.5,45.8,0,98.3,0.2,1016.9,,
1273,20170707.14,53.2634,-124.7088,,,,,,,,,,,0,,,,,
400,20050602.18,59.9667,-121.0167,53,58.7,56.5,50.9,82.48,,4.7,,203.33,,0,,0,1012,,
2.2,20100818.09,49.8176,-121.3592,61.5,80.6,69,53.5,58.92,80.2,20.2,40.3,233.33,,0.05,8.7,8.3,1010.1,,
60,20130612.15,49.0386,-119.4256,47.8,75.2,62.2,40.1,49.82,,8.1,21.9,239.17,,0.02,113.4,0,1015.8,,
3.2,20060425.16,55.8546,-120.4686,34.8,70.5,53.8,20.8,31.13,,17.7,32.1,,28.2,0,15.8,27.1,1008.2,,
